COMPOUND_NAME	SACRI_PERIOD	DOSE_LEVEL	RBC(x10_4/ul)	Hb(g/dL)	Ht(%)	MCV(fL)	MCH(pg)	MCHC(%)	Ret(%)	Plat(x10_4/uL)	WBC(x10_2/uL)	Neu(%)	Eos(%)	Bas(%)	Mono(%)	Lym(%)	PT(s)	APTT(s)	Fbg(mg/dL)	ALP(IU/L)	TC(mg/dL)	TG(mg/dL)	PL(mg/dL)	TBIL(mg/dL)	DBIL(mg/dL)	GLC(mg/dL)	BUN(mg/dL)	CRE(mg/dL)	Na(meq/L)	K(meq/L)	Cl(meq/L)	Ca(mg/dL)	IP(mg/dL)	TP(g/dL)	RALB(g/dL)	A/G	AST(IU/L)	ALT(IU/L)	LDH(IU/L)	GTP(IU/L)	stratify_col
promethazine	8 day	Low	656.0	14.1	41.6	63.5	21.4	33.8	4.2	89.0	114.2	11.0	1.0	0.0	2.0	85.0	16.6	23.1	270.0	1579.0	63.0	141.0	134.0	0.0	0.0	182.0	17.0	0.2	142.0	4.4	108.0	10.1	5.7	5.3	3.0	1.3	74.0	37.0	169.0	2.0	promethazine_8 day_Low
promethazine	8 day	Low	649.0	12.8	39.1	60.2	19.7	32.7	6.7	135.6	120.8	11.0	1.0	0.0	4.0	83.0	15.3	22.6	276.0	1320.0	73.0	151.0	154.0	0.0	0.0	194.0	19.0	0.2	142.0	3.8	104.0	10.6	7.6	5.7	3.3	1.3	64.0	39.0	143.0	3.0	promethazine_8 day_Low
promethazine	8 day	Low	621.0	13.1	39.3	63.3	21.1	33.3	6.7	110.3	121.9	11.0	0.0	0.0	2.0	85.0	15.8	21.4	308.0	1839.0	60.0	97.0	115.0	0.0	0.0	188.0	20.0	0.2	142.0	4.5	107.0	10.5	7.3	5.4	2.9	1.2	75.0	50.0	141.0	1.0	promethazine_8 day_Low
promethazine	15 day	Low	735.0	14.5	42.1	57.2	19.7	34.5	4.4	104.8	75.4	18.0	1.0	0.0	2.0	79.0	15.9	25.9	323.0	1339.0	59.0	112.0	129.0	0.02	0.0	178.0	16.0	0.2	143.0	4.0	104.0	10.7	6.5	5.8	3.3	1.3	67.0	38.0	103.0	3.0	promethazine_15 day_Low
promethazine	15 day	Low	664.0	13.5	39.6	59.6	20.4	34.2	5.6	127.4	122.4	16.0	1.0	0.0	2.0	81.0	15.2	21.6	303.0	1596.0	81.0	172.0	169.0	0.0	0.0	177.0	18.0	0.2	143.0	3.8	104.0	10.6	6.0	5.6	3.1	1.3	70.0	45.0	134.0	2.0	promethazine_15 day_Low
promethazine	15 day	Low	795.0	15.7	45.8	57.6	19.7	34.2	2.4	94.0	101.6	19.0	1.0	0.0	2.0	77.0	16.3	21.3	275.0	1176.0	59.0	94.0	126.0	0.0	0.0	181.0	20.0	0.2	142.0	4.4	107.0	10.3	5.8	5.6	3.3	1.4	74.0	41.0	140.0	2.0	promethazine_15 day_Low
promethazine	15 day	Low	715.0	14.3	41.3	57.7	20.0	34.7	4.4	125.3	127.9	11.0	1.0	0.0	2.0	84.0	16.2	27.3	330.0	1145.0	77.0	106.0	153.0	0.0	0.0	181.0	19.0	0.2	141.0	4.2	107.0	10.7	5.8	6.0	3.0	1.0	73.0	48.0	137.0	3.0	promethazine_15 day_Low
promethazine	15 day	Low	794.0	15.3	44.4	55.9	19.3	34.4	4.3	108.7	119.3	19.0	1.0	0.0	2.0	77.0	15.3	22.9	344.0	1053.0	82.0	99.0	156.0	0.0	0.0	196.0	20.0	0.2	144.0	4.0	108.0	10.8	7.0	6.1	3.3	1.2	73.0	57.0	128.0	3.0	promethazine_15 day_Low
promethazine	29 day	Low	805.0	14.5	42.4	52.6	18.0	34.3	2.5	108.3	138.5	26.0	1.0	0.0	2.0	71.0	16.3	23.3	288.0	1069.0	69.0	137.0	144.0	0.0	0.0	186.0	19.0	0.2	142.0	3.9	105.0	10.4	7.1	6.2	2.9	0.9	64.0	40.0	129.0	2.0	promethazine_29 day_Low
promethazine	29 day	Low	788.0	15.0	43.6	55.3	19.1	34.5	2.4	93.0	101.0	22.0	1.0	0.0	2.0	74.0	17.0	21.4	308.0	987.0	53.0	137.0	121.0	0.0	0.0	177.0	18.0	0.2	144.0	3.9	108.0	9.9	5.8	5.7	3.1	1.2	87.0	55.0	142.0	2.0	promethazine_29 day_Low
promethazine	29 day	Low	806.0	15.8	45.5	56.4	19.6	34.8	2.4	88.5	122.5	10.0	1.0	0.0	1.0	86.0	16.1	23.4	270.0	964.0	78.0	124.0	151.0	0.02	0.0	183.0	21.0	0.2	143.0	4.1	106.0	10.7	5.7	6.1	3.3	1.2	66.0	55.0	119.0	2.0	promethazine_29 day_Low
promethazine	29 day	Low	782.0	15.2	43.3	55.3	19.4	35.0	2.0	92.9	116.9	17.0	1.0	0.0	1.0	80.0	16.0	26.2	306.0	1253.0	61.0	182.0	143.0	0.0	0.0	182.0	20.0	0.2	144.0	4.0	107.0	10.8	5.1	6.4	3.3	1.0	68.0	43.0	159.0	2.0	promethazine_29 day_Low
promethazine	29 day	Low	758.0	14.6	42.6	56.2	19.2	34.2	2.4	98.5	115.0	12.0	1.0	0.0	2.0	85.0	15.9	23.9	316.0	958.0	66.0	119.0	128.0	0.01	0.0	195.0	21.0	0.2	143.0	4.2	106.0	10.4	6.0	5.6	3.0	1.1	73.0	50.0	131.0	2.0	promethazine_29 day_Low
promethazine	8 day	Middle	681.0	13.7	41.6	61.1	20.1	33.0	5.9	122.1	157.2	13.0	0.0	0.0	2.0	83.0	16.1	21.9	274.0	994.0	59.0	115.0	139.0	0.01	0.0	178.0	21.0	0.2	141.0	4.3	107.0	10.4	6.6	5.4	2.9	1.2	70.0	40.0	198.0	2.0	promethazine_8 day_Middle
promethazine	8 day	Middle	689.0	13.7	42.3	61.4	19.9	32.4	5.1	62.3	159.4	13.0	1.0	0.0	3.0	83.0	16.0	25.8	295.0	1265.0	80.0	103.0	150.0	0.0	0.0	185.0	18.0	0.1	143.0	4.4	106.0	10.7	7.5	5.7	3.0	1.1	63.0	39.0	154.0	3.0	promethazine_8 day_Middle
promethazine	8 day	Middle	637.0	13.0	39.9	62.7	20.4	32.6	5.7	111.5	169.0	10.0	1.0	0.0	3.0	85.0	15.8	24.4	290.0	1106.0	64.0	84.0	127.0	0.01	0.0	191.0	19.0	0.2	143.0	4.3	106.0	10.8	7.5	5.5	3.1	1.3	74.0	53.0	128.0	1.0	promethazine_8 day_Middle
promethazine	8 day	Middle	683.0	13.9	41.1	60.2	20.3	33.8	3.9	117.8	142.2	18.0	1.0	0.0	3.0	78.0	15.5	24.0	295.0	1975.0	80.0	103.0	140.0	0.01	0.0	170.0	17.0	0.2	141.0	4.6	107.0	10.6	6.4	5.7	3.1	1.2	73.0	40.0	115.0	2.0	promethazine_8 day_Middle
promethazine	8 day	Middle	681.0	13.7	41.0	60.1	20.1	33.5	5.1	124.7	162.4	22.0	1.0	0.0	3.0	73.0	15.4	22.7	314.0	1953.0	94.0	126.0	166.0	0.0	0.0	182.0	28.0	0.2	141.0	4.4	105.0	11.2	6.8	5.7	3.0	1.1	75.0	48.0	122.0	3.0	promethazine_8 day_Middle
promethazine	15 day	Middle	696.0	14.3	41.0	58.9	20.5	34.8	4.5	105.9	107.9	11.0	1.0	0.0	2.0	84.0	15.7	25.7	319.0	1579.0	74.0	105.0	142.0	0.01	0.0	184.0	18.0	0.1	141.0	4.3	105.0	11.0	7.5	5.9	3.3	1.3	71.0	53.0	141.0	3.0	promethazine_15 day_Middle
promethazine	15 day	Middle	719.0	14.2	42.4	59.1	19.8	33.6	5.0	108.3	134.9	21.0	1.0	0.0	2.0	76.0	15.7	23.1	293.0	1394.0	72.0	144.0	157.0	0.0	0.0	194.0	21.0	0.2	143.0	4.1	107.0	11.0	6.7	5.9	3.2	1.1	71.0	42.0	148.0	3.0	promethazine_15 day_Middle
promethazine	15 day	Middle	670.0	13.7	41.1	61.4	20.4	33.3	5.2	109.0	143.5	23.0	1.0	0.0	2.0	73.0	15.6	23.6	311.0	1795.0	74.0	174.0	147.0	0.01	0.0	179.0	18.0	0.2	142.0	4.0	106.0	10.8	7.1	6.0	3.2	1.2	77.0	49.0	119.0	2.0	promethazine_15 day_Middle
promethazine	15 day	Middle	750.0	14.4	41.6	55.5	19.2	34.5	4.2	117.5	95.8	19.0	1.0	0.0	2.0	78.0	15.6	26.1	321.0	1260.0	93.0	149.0	180.0	0.02	0.0	165.0	17.0	0.2	143.0	3.7	106.0	10.9	6.8	5.7	3.3	1.3	72.0	45.0	124.0	2.0	promethazine_15 day_Middle
promethazine	15 day	Middle	697.0	14.2	42.2	60.6	20.4	33.7	5.3	116.0	121.5	18.0	1.0	0.0	2.0	78.0	15.6	26.4	319.0	1212.0	67.0	70.0	126.0	0.02	0.0	189.0	21.0	0.2	143.0	4.3	106.0	10.9	6.4	5.9	3.2	1.2	70.0	44.0	110.0	2.0	promethazine_15 day_Middle
promethazine	29 day	Middle	776.0	15.4	43.7	56.4	19.9	35.2	3.0	115.0	91.4	11.0	1.0	0.0	2.0	86.0	16.6	24.5	308.0	973.0	68.0	114.0	145.0	0.03	0.0	185.0	17.0	0.2	143.0	3.7	103.0	11.2	7.2	6.6	3.5	1.1	62.0	48.0	164.0	3.0	promethazine_29 day_Middle
promethazine	29 day	Middle	746.0	15.4	44.5	59.7	20.6	34.5	2.9	89.2	117.2	18.0	1.0	0.0	2.0	78.0	15.7	25.4	336.0	982.0	86.0	112.0	164.0	0.02	0.0	197.0	21.0	0.2	143.0	3.9	107.0	10.6	6.8	6.1	3.1	1.1	65.0	46.0	225.0	2.0	promethazine_29 day_Middle
promethazine	29 day	Middle	798.0	15.6	43.8	54.9	19.5	35.6	2.5	105.3	93.9	20.0	1.0	0.0	1.0	77.0	16.3	28.0	301.0	1334.0	78.0	90.0	146.0	0.02	0.0	185.0	19.0	0.2	144.0	3.7	104.0	11.2	6.5	6.7	3.5	1.1	65.0	44.0	111.0	2.0	promethazine_29 day_Middle
promethazine	29 day	Middle	817.0	15.2	43.9	53.8	18.6	34.7	3.1	84.6	75.6	16.0	1.0	0.0	2.0	80.0	16.3	24.0	305.0	881.0	85.0	72.0	146.0	0.04	0.0	175.0	18.0	0.2	143.0	3.6	103.0	10.8	7.9	6.3	3.3	1.1	72.0	59.0	129.0	2.0	promethazine_29 day_Middle
promethazine	29 day	Middle	755.0	14.8	43.0	57.0	19.6	34.4	3.1	86.0	101.8	21.0	1.0	0.0	2.0	75.0	16.4	26.6	268.0	919.0	78.0	138.0	161.0	0.02	0.0	186.0	19.0	0.2	143.0	3.8	103.0	10.4	6.5	5.8	3.2	1.2	81.0	50.0	161.0	2.0	promethazine_29 day_Middle
promethazine	8 day	High	713.0	14.2	43.4	60.8	19.9	32.7	5.6	121.9	180.0	17.0	1.0	0.0	3.0	78.0	15.9	22.6	323.0	1426.0	93.0	149.0	175.0	0.0	0.0	174.0	20.0	0.2	142.0	4.5	106.0	11.0	8.4	5.6	2.9	1.1	69.0	47.0	149.0	3.0	promethazine_8 day_High
promethazine	8 day	High	682.0	13.3	41.1	60.2	19.4	32.3	6.1	124.3	98.4	16.0	1.0	0.0	2.0	80.0	16.6	22.3	284.0	1439.0	72.0	129.0	148.0	0.01	0.02	183.0	16.0	0.2	142.0	4.4	105.0	10.7	7.6	5.5	3.0	1.2	69.0	48.0	121.0	2.0	promethazine_8 day_High
promethazine	8 day	High	706.0	14.2	41.5	58.8	20.2	34.3	2.4	103.3	117.3	24.0	1.0	0.0	4.0	70.0	16.1	22.4	340.0	1644.0	72.0	144.0	151.0	0.0	0.0	192.0	22.0	0.2	143.0	3.9	106.0	10.7	7.8	5.7	2.9	1.0	83.0	67.0	175.0	3.0	promethazine_8 day_High
promethazine	8 day	High	754.0	14.5	43.2	57.3	19.3	33.6	2.7	116.2	114.0	22.0	1.0	0.0	3.0	74.0	16.0	22.6	286.0	1591.0	76.0	121.0	175.0	0.01	0.0	186.0	22.0	0.2	143.0	4.4	104.0	10.6	8.9	5.9	3.2	1.2	83.0	57.0	177.0	3.0	promethazine_8 day_High
promethazine	8 day	High	716.0	14.1	41.7	58.3	19.7	33.9	2.6	110.3	139.1	14.0	1.0	0.0	4.0	80.0	14.9	26.5	298.0	1076.0	111.0	92.0	204.0	0.02	0.0	162.0	18.0	0.1	140.0	5.1	103.0	11.6	6.4	5.9	3.1	1.1	73.0	63.0	217.0	3.0	promethazine_8 day_High
promethazine	15 day	High	741.0	14.5	42.4	57.3	19.6	34.1	4.4	140.3	91.3	20.0	1.0	0.0	3.0	75.0	16.2	16.5	342.0	1148.0	92.0	132.0	182.0	0.03	0.04	180.0	16.0	0.2	144.0	3.8	104.0	10.7	8.8	6.1	3.1	1.0	88.0	55.0	687.0	2.0	promethazine_15 day_High
promethazine	15 day	High	806.0	15.2	45.2	56.1	18.9	33.7	3.6	123.0	88.9	24.0	1.0	0.0	2.0	73.0	15.4	24.6	303.0	1498.0	115.0	114.0	194.0	0.03	0.02	191.0	18.0	0.2	144.0	3.8	104.0	10.9	7.7	6.2	3.2	1.0	69.0	55.0	138.0	3.0	promethazine_15 day_High
promethazine	15 day	High	746.0	14.8	42.7	57.2	19.9	34.8	3.5	96.6	116.6	22.0	1.0	0.0	3.0	73.0	16.2	23.1	338.0	1878.0	77.0	101.0	155.0	0.02	0.01	191.0	23.0	0.2	142.0	4.6	105.0	10.7	8.3	5.7	3.0	1.1	74.0	47.0	121.0	3.0	promethazine_15 day_High
promethazine	15 day	High	721.0	14.9	43.4	60.2	20.7	34.4	4.6	136.3	92.1	32.0	1.0	0.0	5.0	61.0	16.5	27.3	524.0	992.0	118.0	55.0	196.0	0.01	0.0	174.0	25.0	0.2	144.0	4.5	103.0	11.6	7.3	6.7	3.2	0.9	65.0	48.0	112.0	5.0	promethazine_15 day_High
promethazine	15 day	High	802.0	15.4	45.2	56.4	19.2	34.0	3.8	106.6	136.3	25.0	1.0	0.0	3.0	70.0	16.2	21.4	340.0	1569.0	93.0	184.0	185.0	0.0	0.0	187.0	21.0	0.2	143.0	4.4	100.0	11.3	8.1	6.0	3.2	1.2	73.0	63.0	187.0	4.0	promethazine_15 day_High
promethazine	29 day	High	873.0	16.0	45.2	51.8	18.3	35.4	2.2	106.9	108.1	29.0	1.0	0.0	2.0	67.0	16.1	24.7	297.0	1291.0	105.0	135.0	187.0	0.03	0.03	167.0	17.0	0.2	142.0	4.0	106.0	10.7	7.1	6.1	3.1	1.0	63.0	54.0	150.0	4.0	promethazine_29 day_High
promethazine	29 day	High	800.0	15.3	42.9	53.6	19.1	35.6	3.8	127.9	140.3	25.0	1.0	0.0	2.0	72.0	16.2	24.0	318.0	1252.0	120.0	82.0	212.0	0.03	0.0	177.0	22.0	0.2	142.0	4.1	103.0	10.5	6.6	6.4	3.2	1.0	64.0	53.0	135.0	5.0	promethazine_29 day_High
promethazine	29 day	High	763.0	15.2	43.5	56.9	19.9	35.0	3.6	120.8	180.0	16.0	1.0	0.0	2.0	80.0	16.9	25.0	363.0	1157.0	97.0	196.0	192.0	0.01	0.01	186.0	20.0	0.2	143.0	4.0	104.0	11.1	7.1	6.4	3.1	0.9	59.0	43.0	136.0	6.0	promethazine_29 day_High
promethazine	29 day	High	758.0	14.9	42.4	56.0	19.6	35.1	3.6	90.9	115.6	21.0	1.0	0.0	4.0	72.0	16.4	22.7	309.0	863.0	130.0	133.0	235.0	0.01	0.0	178.0	24.0	0.2	143.0	4.1	104.0	10.6	5.2	6.3	3.2	1.1	72.0	64.0	169.0	3.0	promethazine_29 day_High
promethazine	29 day	High	764.0	15.1	43.5	57.0	19.7	34.6	3.5	93.3	133.1	26.0	1.0	0.0	5.0	67.0	16.2	21.7	295.0	1394.0	132.0	137.0	231.0	0.02	0.0	168.0	23.0	0.2	144.0	4.5	104.0	11.0	7.8	6.2	3.3	1.1	72.0	59.0	140.0	3.0	promethazine_29 day_High
colchicine	8 day	Low	598.0	13.2	39.7	66.4	22.0	33.2	7.4	101.8	81.7	9.0	1.0	0.0	4.0	87.0	11.7	16.4	212.0	854.0	81.0	187.0	167.0	0.32	0.0	192.0	22.0	0.6	139.0	4.9	105.0	10.8	5.9	6.1	3.9	1.8	64.0	31.0	90.0	1.0	colchicine_8 day_Low
colchicine	8 day	Low	645.0	13.5	40.5	62.7	21.0	33.5	6.8	122.1	132.0	10.0	1.0	0.0	6.0	83.0	11.2	16.0	225.0	977.0	71.0	177.0	157.0	0.36	0.0	199.0	20.0	0.6	139.0	5.0	105.0	10.8	6.9	6.2	4.0	1.8	62.0	31.0	93.0	2.0	colchicine_8 day_Low
colchicine	8 day	Low	620.0	13.9	42.2	68.0	22.3	32.9	7.0	121.2	122.0	8.0	1.0	0.0	7.0	84.0	11.3	16.2	214.0	766.0	87.0	125.0	181.0	0.35	0.0	212.0	23.0	0.4	140.0	4.5	102.0	11.0	6.2	6.3	4.1	1.9	54.0	34.0	75.0	1.0	colchicine_8 day_Low
colchicine	8 day	Low	685.0	14.1	43.2	63.1	20.6	32.6	4.5	128.6	145.0	5.0	1.0	0.0	2.0	92.0	11.1	16.1	226.0	908.0	98.0	57.0	176.0	0.33	0.0	195.0	17.0	0.6	140.0	4.5	103.0	11.2	7.0	6.1	3.7	1.5	64.0	32.0	174.0	1.0	colchicine_8 day_Low
colchicine	8 day	Low	623.0	13.5	41.1	66.0	21.7	32.9	7.1	122.5	101.0	13.0	1.0	0.0	5.0	81.0	11.7	16.3	222.0	1022.0	86.0	100.0	159.0	0.3	0.03	211.0	16.0	0.6	140.0	4.1	103.0	11.2	8.1	5.9	3.8	1.8	63.0	27.0	65.0	1.0	colchicine_8 day_Low
colchicine	15 day	Low	736.0	14.4	44.7	60.7	19.6	32.3	2.1	101.3	92.0	8.0	1.0	0.0	8.0	83.0	10.7	16.7	249.0	658.0	97.0	261.0	198.0	0.35	0.0	206.0	19.0	0.4	139.0	4.2	105.0	10.3	6.0	6.5	4.1	1.7	59.0	24.0	99.0	2.0	colchicine_15 day_Low
colchicine	15 day	Low	763.0	14.4	44.1	57.9	18.8	32.6	1.7	109.3	99.8	6.0	1.0	0.0	4.0	89.0	10.8	18.2	246.0	618.0	79.0	151.0	168.0	0.37	0.0	207.0	21.0	0.6	139.0	4.6	104.0	10.5	6.7	6.6	4.3	1.9	61.0	32.0	79.0	0.0	colchicine_15 day_Low
colchicine	15 day	Low	689.0	13.9	42.2	61.2	20.2	33.0	2.8	122.7	89.7	10.0	1.0	0.0	5.0	85.0	11.5	17.8	227.0	731.0	61.0	103.0	130.0	0.34	0.0	173.0	21.0	0.5	139.0	5.2	105.0	10.1	6.9	6.3	4.0	1.7	65.0	31.0	118.0	1.0	colchicine_15 day_Low
colchicine	15 day	Low	669.0	14.1	42.4	63.4	21.0	33.1	3.3	109.6	70.4	18.0	1.0	0.0	7.0	75.0	11.8	17.6	215.0	1269.0	70.0	88.0	143.0	0.35	0.0	184.0	20.0	0.5	139.0	4.7	102.0	11.0	6.6	6.4	4.0	1.7	64.0	30.0	67.0	1.0	colchicine_15 day_Low
colchicine	15 day	Low	689.0	14.3	43.0	62.4	20.8	33.4	2.6	128.9	109.0	13.0	1.0	0.0	13.0	73.0	10.8	16.9	223.0	781.0	89.0	112.0	171.0	0.33	0.0	185.0	19.0	0.4	136.0	4.7	101.0	10.6	7.0	6.4	3.9	1.6	59.0	31.0	69.0	2.0	colchicine_15 day_Low
colchicine	29 day	Low	766.0	14.7	44.4	58.0	19.1	33.0	2.6	104.0	117.0	6.0	1.0	0.0	3.0	91.0	11.1	16.9	218.0	565.0	83.0	236.0	185.0	0.3	0.0	196.0	22.0	0.6	143.0	4.4	104.0	10.2	6.6	6.1	4.2	2.2	58.0	34.0	64.0	0.0	colchicine_29 day_Low
colchicine	29 day	Low	797.0	15.5	46.9	58.8	19.5	33.2	3.3	100.1	111.0	8.0	1.0	0.0	8.0	83.0	10.9	17.4	222.0	693.0	86.0	209.0	177.0	0.29	0.0	214.0	21.0	0.6	143.0	4.4	105.0	10.3	5.8	6.3	4.0	1.7	70.0	34.0	140.0	0.0	colchicine_29 day_Low
colchicine	29 day	Low	764.0	14.5	43.7	57.1	19.0	33.2	2.2	120.1	141.0	13.0	1.0	0.0	4.0	81.0	11.3	16.9	218.0	841.0	61.0	108.0	130.0	0.29	0.0	203.0	24.0	0.6	143.0	4.6	104.0	10.4	6.4	5.9	3.5	1.5	66.0	27.0	55.0	4.0	colchicine_29 day_Low
colchicine	29 day	Low	784.0	14.6	43.9	56.0	18.7	33.3	3.2	118.9	158.0	8.0	1.0	0.0	3.0	88.0	11.3	16.6	230.0	922.0	69.0	135.0	147.0	0.32	0.0	190.0	18.0	0.6	144.0	4.4	106.0	10.7	6.4	6.2	4.0	1.8	58.0	30.0	149.0	2.0	colchicine_29 day_Low
colchicine	29 day	Low	816.0	15.1	45.8	56.1	18.5	32.9	2.1	111.1	117.0	10.0	2.0	0.0	5.0	83.0	11.4	18.4	241.0	692.0	73.0	288.0	178.0	0.27	0.0	212.0	20.0	0.5	140.0	4.4	102.0	11.0	6.9	6.6	4.1	1.6	63.0	32.0	76.0	1.0	colchicine_29 day_Low
colchicine	8 day	Middle	633.0	13.7	41.0	64.7	21.6	33.3	7.7	131.8	106.0	18.0	1.0	0.0	9.0	72.0	11.0	17.4	256.0	813.0	92.0	125.0	177.0	0.22	0.0	195.0	19.0	0.6	142.0	4.2	104.0	11.7	7.2	6.4	4.0	1.7	58.0	30.0	89.0	0.0	colchicine_8 day_Middle
colchicine	8 day	Middle	624.0	12.7	38.7	62.1	20.4	32.9	7.3	119.3	129.0	11.0	1.0	0.0	3.0	86.0	11.1	17.3	226.0	956.0	89.0	83.0	156.0	0.35	0.0	195.0	16.0	0.5	140.0	4.5	106.0	10.6	5.5	6.0	3.9	1.9	42.0	34.0	162.0	1.0	colchicine_8 day_Middle
colchicine	8 day	Middle	646.0	13.5	41.0	63.4	20.8	32.9	5.9	128.3	74.2	9.0	0.0	0.0	7.0	84.0	11.5	15.9	205.0	757.0	74.0	74.0	140.0	0.34	0.0	198.0	19.0	0.4	140.0	4.5	103.0	11.1	7.5	6.0	3.8	1.7	59.0	35.0	85.0	0.0	colchicine_8 day_Middle
colchicine	8 day	Middle	650.0	13.7	41.6	64.0	21.1	32.9	4.9	112.2	115.0	14.0	1.0	0.0	7.0	78.0	11.6	16.2	225.0	881.0	71.0	108.0	153.0	0.28	0.0	197.0	17.0	0.4	138.0	4.9	103.0	11.0	8.1	6.0	4.0	2.0	61.0	37.0	80.0	0.0	colchicine_8 day_Middle
colchicine	8 day	Middle	623.0	13.9	41.5	66.6	22.3	33.5	7.0	117.9	83.9	8.0	1.0	0.0	6.0	85.0	11.9	17.2	199.0	949.0	70.0	88.0	138.0	0.26	0.0	189.0	18.0	0.6	137.0	4.6	104.0	10.9	6.9	5.8	3.7	1.8	54.0	31.0	69.0	2.0	colchicine_8 day_Middle
colchicine	15 day	Middle	691.0	13.2	40.1	58.0	19.1	33.0	3.7	133.6	122.0	13.0	1.0	0.0	11.0	75.0	11.2	17.4	248.0	968.0	68.0	138.0	146.0	0.33	0.0	218.0	19.0	0.5	139.0	5.1	104.0	10.3	6.1	6.4	4.1	1.8	70.0	46.0	98.0	0.0	colchicine_15 day_Middle
colchicine	15 day	Middle	686.0	13.5	40.5	59.0	19.7	33.3	2.9	118.1	110.0	16.0	0.0	0.0	10.0	74.0	10.8	18.4	254.0	857.0	80.0	162.0	160.0	0.43	0.0	201.0	19.0	0.5	140.0	4.5	107.0	10.8	6.4	6.5	4.3	2.0	38.0	34.0	134.0	1.0	colchicine_15 day_Middle
colchicine	15 day	Middle	713.0	13.6	41.2	57.8	19.1	33.1	2.6	129.1	70.9	20.0	1.0	0.0	12.0	68.0	10.8	16.2	226.0	655.0	73.0	119.0	154.0	0.27	0.0	205.0	17.0	0.5	138.0	4.6	103.0	10.5	6.9	6.5	3.9	1.5	67.0	34.0	92.0	1.0	colchicine_15 day_Middle
colchicine	15 day	Middle	686.0	14.2	42.9	62.6	20.7	33.1	2.6	118.0	93.0	15.0	1.0	0.0	4.0	79.0	10.8	18.3	240.0	988.0	86.0	91.0	164.0	0.35	0.0	193.0	20.0	0.5	138.0	4.4	104.0	10.7	6.4	6.6	4.1	1.6	61.0	30.0	75.0	1.0	colchicine_15 day_Middle
colchicine	15 day	Middle	716.0	14.7	44.3	61.8	20.5	33.2	2.0	103.9	120.0	8.0	1.0	0.0	4.0	88.0	10.9	17.1	248.0	732.0	66.0	89.0	137.0	0.39	0.02	188.0	23.0	0.6	140.0	4.7	106.0	10.8	6.5	6.3	4.0	1.7	63.0	32.0	88.0	0.0	colchicine_15 day_Middle
colchicine	29 day	Middle	810.0	14.8	44.8	55.3	18.2	33.0	2.7	135.0	96.1	9.0	1.0	0.0	3.0	87.0	11.7	18.5	223.0	615.0	64.0	132.0	137.0	0.26	0.01	177.0	18.0	0.5	143.0	4.2	104.0	10.2	6.6	6.4	4.1	1.8	64.0	41.0	104.0	0.0	colchicine_29 day_Middle
colchicine	29 day	Middle	770.0	14.8	44.8	58.2	19.2	33.1	2.5	118.5	110.0	12.0	1.0	0.0	4.0	84.0	11.6	17.2	237.0	618.0	68.0	180.0	150.0	0.31	0.0	183.0	22.0	0.6	142.0	4.6	105.0	10.6	5.5	6.3	3.8	1.5	76.0	37.0	233.0	1.0	colchicine_29 day_Middle
colchicine	29 day	Middle	763.0	14.9	44.7	58.6	19.6	33.4	4.3	116.6	78.7	16.0	2.0	0.0	5.0	77.0	10.7	14.5	256.0	623.0	106.0	173.0	197.0	0.31	0.0	187.0	20.0	0.6	141.0	4.5	102.0	10.8	7.5	6.2	3.9	1.7	63.0	42.0	79.0	1.0	colchicine_29 day_Middle
colchicine	29 day	Middle	740.0	15.0	45.4	61.4	20.3	33.1	3.5	89.5	153.0	10.0	1.0	0.0	3.0	86.0	11.2	16.6	208.0	564.0	95.0	102.0	176.0	0.29	0.02	205.0	21.0	0.5	140.0	4.6	101.0	10.8	6.3	6.6	4.0	1.5	65.0	38.0	96.0	1.0	colchicine_29 day_Middle
colchicine	29 day	Middle	740.0	14.5	44.0	59.5	19.6	32.9	2.2	119.2	101.0	12.0	1.0	0.0	4.0	83.0	11.4	18.2	231.0	552.0	85.0	179.0	175.0	0.37	0.0	203.0	20.0	0.3	141.0	4.1	102.0	11.0	6.2	6.2	3.9	1.7	62.0	33.0	79.0	0.0	colchicine_29 day_Middle
colchicine	8 day	High	626.0	13.5	41.0	65.5	21.6	33.0	4.4	136.2	161.0	8.0	1.0	0.0	16.0	75.0	11.5	16.6	209.0	695.0	97.0	37.0	150.0	0.32	0.04	189.0	20.0	0.5	139.0	4.4	103.0	11.5	5.4	6.0	3.8	1.7	65.0	42.0	72.0	1.0	colchicine_8 day_High
colchicine	8 day	High	574.0	11.9	35.3	61.5	20.7	33.7	5.6	145.8	151.0	13.0	0.0	0.0	5.0	82.0	12.0	16.5	205.0	801.0	89.0	90.0	149.0	0.33	0.0	191.0	15.0	0.5	137.0	4.7	101.0	10.5	6.0	5.8	3.9	2.1	60.0	38.0	73.0	0.0	colchicine_8 day_High
colchicine	8 day	High	580.0	12.1	36.0	62.0	20.9	33.6	7.9	171.4	168.0	15.0	1.0	0.0	3.0	81.0	11.1	17.3	235.0	924.0	89.0	66.0	163.0	0.33	0.01	227.0	18.0	0.6	141.0	3.8	103.0	11.2	8.2	6.3	3.9	1.6	60.0	43.0	61.0	2.0	colchicine_8 day_High
